Y_Q_output_110,0.00720108,0.00720108,0.00720108,0.00720108,0.00720108,0.00720108,0.00720108,0.00720108
Y_Q_output_111,0.007201093,0.007201093,0.007201093,0.007201093,0.007201093,0.007201093,0.007201093,0.007201093
Y_Q_output_112,0.007201109,0.007201109,0.007201109,0.007201109,0.007201109,0.007201109,0.007201109,0.007201109
Y_Q_output_113,0.007201124,0.007201124,0.007201124,0.007201124,0.007201124,0.007201124,0.007201124,0.007201124
Y_Q_output_114,0.007201141,0.007201141,0.007201141,0.007201141,0.007201141,0.007201141,0.007201141,0.007201141
Y_Q_output_115,0.007201157,0.007201157,0.007201157,0.007201157,0.007201157,0.007201157,0.007201157,0.007201157
Y_Q_output_116,0.007201172,0.007201172,0.007201172,0.007201172,0.007201172,0.007201172,0.007201172,0.007201172
Y_Q_output_117,0.007201187,0.007201187,0.007201187,0.007201187,0.007201187,0.007201187,0.007201187,0.007201187
Y_Q_output_118,0.007201202,0.007201202,0.007201202,0.007201202,0.007201202,0.007201202,0.007201202,0.007201202
Y_Q_output_119,0.007201217,0.007201217,0.007201217,0.007201217,0.007201217,0.007201217,0.007201217,0.007201217
Y_Q_output_120,0.007201232,0.007201232,0.007201232,0.007201232,0.007201232,0.007201232,0.007201232,0.007201232
Y_Q_output_121,0.007201246,0.007201246,0.007201246,0.007201246,0.007201246,0.007201246,0.007201246,0.007201246
Y_Q_output_122,0.007201261,0.007201261,0.007201261,0.007201261,0.007201261,0.007201261,0.007201261,0.007201261
Y_Q_output_123,0.007201276,0.007201276,0.007201276,0.007201276,0.007201276,0.007201276,0.007201276,0.007201276
Y_Q_output_124,0.007201291,0.007201291,0.007201291,0.007201291,0.007201291,0.007201291,0.007201291,0.007201291
Y_Q_output_125,0.007201306,0.007201306,0.007201306,0.007201306,0.007201306,0.007201306,0.007201306,0.007201306
Y_Q_output_126,0.00720132,0.00720132,0.00720132,0.00720132,0.00720132,0.00720132,0.00720132,0.00720132
Y_Q_output_127,0.007201335,0.007201335,0.007201335,0.007201335,0.007201335,0.007201335,0.007201335,0.007201335
Y_Q_output_128,0.007201349,0.007201349,0.007201349,0.007201349,0.007201349,0.007201349,0.007201349,0.007201349
Y_Q_output_129,0.007201363,0.007201363,0.007201363,0.007201363,0.007201363,0.007201363,0.007201363,0.007201363
Y_Q_output_130,0.007201376,0.007201376,0.007201376,0.007201376,0.007201376,0.007201376,0.007201376,0.007201376
Y_Q_output_131,0.007201389,0.007201389,0.007201389,0.007201389,0.007201389,0.007201389,0.007201389,0.007201389
Y_Q_output_132,0.007201402,0.007201402,0.007201402,0.007201402,0.007201402,0.007201402,0.007201402,0.007201402
Y_Q_output_133,0.007201415,0.007201415,0.007201415,0.007201415,0.007201415,0.007201415,0.007201415,0.007201415
Y_Q_output_134,0.007201428,0.007201428,0.007201428,0.007201428,0.007201428,0.007201428,0.007201428,0.007201428
Y_Q_output_135,0.007201441,0.007201441,0.007201441,0.007201441,0.007201441,0.007201441,0.007201441,0.007201441
