WS_hy_output_1994,0.009323751,0.011305936,0.003882166,-0.001160853
WS_hy_output_1995,0.009306966,0.01130125,0.003927901,-0.001149446
WS_hy_output_1996,0.009290172,0.011296547,0.003973644,-0.001138053
WS_hy_output_1997,0.009273229,0.01129156,0.004019508,-0.001126883
WS_hy_output_1998,0.00925628,0.011286554,0.004065375,-0.001115723
WS_hy_output_1999,0.009239236,0.011281257,0.004111299,-0.001104724
WS_hy_output_2000,0.009222182,0.011275941,0.004157222,-0.00109373
WS_hy_output_2001,0.009204987,0.011270328,0.004203134,-0.00108283
WS_hy_output_2002,0.009187778,0.011264697,0.004249041,-0.001071932
WS_hy_output_2003,0.009170375,0.011258771,0.004294866,-0.00106106
WS_hy_output_2004,0.009152956,0.011252825,0.004340681,-0.001050186
WS_hy_output_2005,0.009135296,0.011246592,0.004386341,-0.001039272
WS_hy_output_2006,0.009117616,0.011240339,0.004431987,-0.001028352
WS_hy_output_2007,0.009099661,0.011233803,0.00447741,-0.001017329
WS_hy_output_2008,0.0090817,0.011227261,0.004522826,-0.001006302
WS_hy_output_2009,0.009063577,0.011220574,0.004568093,-0.000995192
WS_hy_output_2010,0.009045345,0.011213787,0.004613256,-0.000984022
WS_hy_output_2011,0.00902693,0.01120684,0.004658206,-0.000972716
WS_hy_output_2012,0.009008356,0.011199756,0.004702979,-0.000961298
WS_hy_output_2013,0.008989615,0.011192539,0.004747532,-0.000949726
WS_hy_output_2014,0.008970709,0.011185188,0.004791877,-0.000938012
WS_hy_output_2015,0.008951606,0.011177689,0.004835941,-0.000926106
WS_hy_output_2016,0.008932319,0.011170045,0.00487975,-0.000914025
WS_hy_output_2017,0.008912841,0.011162262,0.004923274,-0.000901743
WS_hy_output_2018,0.008893168,0.01115434,0.004966505,-0.000889254
WS_hy_output_2019,0.00887329,0.011146283,0.005009418,-0.000876537
WS_hy_output_2020,0.008853206,0.011138099,0.005052,-0.000863585
WS_hy_output_2021,0.008832809,0.011129751,0.005094072,-0.000850266
WS_hy_output_2022,0.008812199,0.011121307,0.00513578,-0.000836685
WS_hy_output_2023,0.008791407,0.011112781,0.00517714,-0.000822852
WS_hy_output_2024,0.008770258,0.011104101,0.005217839,-0.000808539
WS_hy_output_2025,0.008749094,0.011095415,0.005258508,-0.000794204
WS_hy_output_2026,0.008727543,0.011086574,0.005298482,-0.000779369
WS_hy_output_2027,0.008705976,0.011077726,0.005338427,-0.000764513
WS_hy_output_2028,0.008683993,0.011068718,0.005377657,-0.000749148
WS_hy_output_2029,0.008661994,0.011059703,0.005416857,-0.000733761
WS_hy_output_2030,0.008639553,0.01105053,0.005455324,-0.000717862
WS_hy_output_2031,0.008617095,0.01104135,0.005493762,-0.000701943
WS_hy_output_2032,0.008594408,0.011032091,0.005531828,-0.000685774
WS_hy_output_2033,0.008571555,0.011022774,0.005569626,-0.000669424
WS_hy_output_2034,0.008548462,0.011013387,0.005607038,-0.000652829
WS_hy_output_2035,0.008525151,0.011003936,0.0056441,-0.000636007
WS_hy_output_2036,0.008501593,0.010994434,0.005680757,-0.00061894
WS_hy_output_2037,0.008477796,0.01098488,0.005717025,-0.000601634
WS_hy_output_2038,0.008453766,0.010975302,0.005752895,-0.000584095
WS_hy_output_2039,0.008429502,0.010965694,0.00578837,-0.000566323
WS_hy_output_2040,0.008405012,0.010956068,0.005823453,-0.000548329
WS_hy_output_2041,0.008380298,0.01094643,0.005858147,-0.000530117
WS_hy_output_2042,0.008355385,0.010936798,0.005892475,-0.000511717
WS_hy_output_2043,0.008330283,0.010927181,0.005926446,-0.000493141
WS_hy_output_2044,0.008305028,0.010917597,0.005960104,-0.000474445
WS_hy_output_2045,0.00827961,0.010908041,0.005993436,-0.000455613
WS_hy_output_2046,0.008254047,0.010898525,0.00602648,-0.000436694
WS_hy_output_2047,0.008228335,0.010889044,0.006059224,-0.000417676
WS_hy_output_2048,0.008202479,0.010879613,0.006091701,-0.000398607
WS_hy_output_2049,0.008176478,0.010870229,0.006123901,-0.000379474
WS_hy_output_2050,0.008150338,0.010860907,0.006155849,-0.000360325
WS_hy_output_2051,0.008124057,0.010851645,0.006187536,-0.000341145
WS_hy_output_2052,0.008097548,0.010842502,0.006218811,-0.000321966
WS_hy_output_2053,0.008070908,0.010833445,0.006249881,-0.000302819
WS_hy_output_2054,0.008044143,0.010824476,0.006280759,-0.000283716
WS_hy_output_2055,0.008017262,0.010815596,0.006311459,-0.000264675
WS_hy_output_2056,0.007990269,0.010806804,0.006341995,-0.000245711
WS_hy_output_2057,0.00796315,0.010798107,0.006372367,-0.000226852
WS_hy_output_2058,0.007935915,0.010789523,0.006402574,-0.000208136
WS_hy_output_2059,0.007908605,0.01078104,0.006432655,-0.000189559
WS_hy_output_2060,0.007881235,0.010772668,0.006462617,-0.000171134
WS_hy_output_2061,0.007853815,0.010764448,0.006492447,-0.000152922
WS_hy_output_2062,0.007826352,0.010756408,0.006522141,-0.000134958
WS_hy_output_2063,0.007798881,0.010748444,0.006551791,-0.000117102
WS_hy_output_2064,0.007771394,0.010740641,0.006581347,-9.95E-05
WS_hy_output_2065,0.007743908,0.010733001,0.006610829,-8.21E-05
WS_hy_output_2066,0.007716423,0.010725447,0.006640274,-6.48E-05
WS_hy_output_2067,0.007688968,0.010718154,0.006669635,-4.80E-05
WS_hy_output_2068,0.007661535,0.010710952,0.006698976,-3.13E-05
WS_hy_output_2069,0.007634146,0.01070393,0.006728279,-1.48E-05
WS_hy_output_2070,0.007606822,0.010697093,0.006757559,1.28E-06
WS_hy_output_2071,0.007579531,0.010690349,0.006786827,1.73E-05
WS_hy_output_2072,0.007552366,0.010683875,0.006816083,3.28E-05
WS_hy_output_2073,0.007525224,0.01067744,0.00684534,4.82E-05
WS_hy_output_2074,0.007498168,0.010671155,0.006874602,6.34E-05
WS_hy_output_2075,0.007471185,0.010664999,0.006903872,7.84E-05
WS_hy_output_2076,0.007444289,0.010659019,0.006933163,9.30E-05
WS_hy_output_2077,0.007417483,0.010653196,0.006962476,0.000107421
WS_hy_output_2078,0.007390787,0.010647533,0.006991827,0.000121525
WS_hy_output_2079,0.0073642,0.010642035,0.007021217,0.000135354
WS_hy_output_2080,0.007337736,0.010636709,0.00705066,0.00014891
WS_hy_output_2081,0.007311394,0.010631552,0.007080154,0.000162196
WS_hy_output_2082,0.007285196,0.010626562,0.00710971,0.000175227
WS_hy_output_2083,0.007259149,0.01062174,0.007139333,0.00018801
WS_hy_output_2084,0.007233273,0.010617076,0.007169028,0.00020057
WS_hy_output_2085,0.007207581,0.010612569,0.0071988,0.000212924
WS_hy_output_2086,0.007182086,0.010608207,0.007228646,0.000225093
WS_hy_output_2087,0.007156792,0.010603977,0.007258564,0.000237089
WS_hy_output_2088,0.007131706,0.010599875,0.00728855,0.000248923
WS_hy_output_2089,0.007106826,0.01059589,0.007318606,0.000260615
WS_hy_output_2090,0.007082155,0.010592023,0.00734873,0.000272168
WS_hy_output_2091,0.007057695,0.010588268,0.007378921,0.000283605
WS_hy_output_2092,0.007033446,0.010584622,0.007409181,0.00029493
WS_hy_output_2093,0.007009407,0.010581082,0.007439509,0.000306162
WS_hy_output_2094,0.006985577,0.010577645,0.007469909,0.000317328
WS_hy_output_2095,0.006961991,0.010574334,0.007500398,0.000328457
WS_hy_output_2096,0.006938613,0.010571138,0.007530972,0.000339586
WS_hy_output_2097,0.006915497,0.010568069,0.007561659,0.000350775
WS_hy_output_2098,0.006892513,0.010565056,0.007592393,0.00036201
WS_hy_output_2099,0.006869687,0.0105621,0.007623176,0.000373308
WS_hy_output_2100,0.00684708,0.010559203,0.007654012,0.000384723
WS_hy_output_2101,0.006824612,0.010556337,0.007684873,0.000396229
WS_hy_output_2102,0.006802286,0.010553502,0.007715761,0.000407834
WS_hy_output_2103,0.006780216,0.010550706,0.00774669,0.000419659
WS_hy_output_2104,0.006758291,0.010547926,0.007777642,0.000431633
WS_hy_output_2105,0.006736505,0.010545162,0.007808616,0.000443755
WS_hy_output_2106,0.006714915,0.01054242,0.007839627,0.000456104
WS_hy_output_2107,0.006693498,0.010539688,0.007870668,0.000468684
WS_hy_output_2108,0.006672268,0.010536962,0.00790174,0.000481539
WS_hy_output_2109,0.006651215,0.010534237,0.007932842,0.000494685
WS_hy_output_2110,0.006630404,0.010531498,0.007963973,0.000508328
WS_hy_output_2111,0.00660969,0.010528753,0.007995115,0.00052218
WS_hy_output_2112,0.006589178,0.010526036,0.008026265,0.000536603
WS_hy_output_2113,0.006568724,0.010523323,0.008057412,0.000551232
WS_hy_output_2114,0.006548395,0.010520616,0.008088551,0.000566307
WS_hy_output_2115,0.006528159,0.010517892,0.008119673,0.0005818
WS_hy_output_2116,0.006507979,0.010515161,0.008150787,0.000597546
WS_hy_output_2117,0.006487924,0.01051237,0.008181865,0.000613975
WS_hy_output_2118,0.006467908,0.010509544,0.008212931,0.000630652
WS_hy_output_2119,0.006447977,0.010506635,0.008243965,0.000647876
WS_hy_output_2120,0.006428109,0.010503625,0.008274972,0.000665588
WS_hy_output_2121,0.006408281,0.010500549,0.008305958,0.000683611
WS_hy_output_2122,0.006388525,0.010497317,0.008336902,0.000702358
WS_hy_output_2123,0.006368796,0.010494001,0.008367823,0.00072145
WS_hy_output_2124,0.0063491,0.010490566,0.008398712,0.000741028
WS_hy_output_2125,0.006329436,0.010486961,0.008429551,0.00076126
WS_hy_output_2126,0.006309784,0.010483195,0.008460344,0.000782077
WS_hy_output_2127,0.006290124,0.010479236,0.008491072,0.000803559
WS_hy_output_2128,0.006270453,0.01047513,0.008521752,0.000825543
WS_hy_output_2129,0.006250738,0.010470853,0.008552362,0.000848091
WS_hy_output_2130,0.006230982,0.010466417,0.008582909,0.000871159
WS_hy_output_2131,0.00621115,0.010461801,0.008613375,0.000894787
WS_hy_output_2132,0.006191249,0.010457018,0.008643767,0.00091893
WS_hy_output_2133,0.006171252,0.010452045,0.008674069,0.000943628
WS_hy_output_2134,0.006151165,0.010446898,0.008704289,0.000968836
WS_hy_output_2135,0.00613103,0.010441664,0.00873447,0.000994279
WS_hy_output_2136,0.006110793,0.010436251,0.008764572,0.00102021
WS_hy_output_2137,0.006090457,0.010430665,0.008794602,0.00104659
WS_hy_output_2138,0.006069988,0.010424857,0.008824541,0.001073517
WS_hy_output_2139,0.006049344,0.010418765,0.008854361,0.001101154
WS_hy_output_2140,0.006028552,0.010412449,0.00888408,0.001129339
WS_hy_output_2141,0.006007608,0.01040592,0.00891369,0.001158041
WS_hy_output_2142,0.00598651,0.010399183,0.008943187,0.00118724
WS_hy_output_2143,0.005965251,0.010392245,0.008972566,0.001216913
WS_hy_output_2144,0.005943801,0.010385083,0.009001813,0.001247099
WS_hy_output_2145,0.005922037,0.010377602,0.009030856,0.001277988
WS_hy_output_2146,0.005900225,0.010370072,0.009059869,0.001308985
WS_hy_output_2147,0.005878082,0.010362225,0.009088698,0.001340619
WS_hy_output_2148,0.005855888,0.010354328,0.0091175,0.001372352
WS_hy_output_2149,0.005833335,0.010346099,0.009146101,0.001404661
WS_hy_output_2150,0.005810727,0.010337819,0.009174671,0.001437059
WS_hy_output_2151,0.005787732,0.010329163,0.009203014,0.001469969
WS_hy_output_2152,0.005764676,0.010320448,0.009231322,0.001502958
WS_hy_output_2153,0.005741207,0.010311324,0.009259379,0.001536391
WS_hy_output_2154,0.005717675,0.010302137,0.009287399,0.001569892
WS_hy_output_2155,0.005693709,0.010292464,0.009315153,0.001603763
WS_hy_output_2156,0.005669677,0.010282718,0.009342866,0.00163769
WS_hy_output_2157,0.00564543,0.010272735,0.009370448,0.001671774
WS_hy_output_2158,0.005620988,0.01026254,0.009397912,0.001706
WS_hy_output_2159,0.005596299,0.010252099,0.009425229,0.001740368
WS_hy_output_2160,0.005571371,0.010241419,0.009452405,0.001774879
WS_hy_output_2161,0.00554617,0.010230499,0.009479407,0.001809497
WS_hy_output_2162,0.0055207,0.010219341,0.00950624,0.001844224
WS_hy_output_2163,0.005494947,0.010207962,0.009532884,0.001878992
WS_hy_output_2164,0.005468913,0.01019636,0.009559338,0.001913807
WS_hy_output_2165,0.005442603,0.010184553,0.009585596,0.001948638
WS_hy_output_2166,0.005416015,0.010172538,0.009611657,0.001983488
WS_hy_output_2167,0.005389155,0.010160325,0.009637515,0.002018299
WS_hy_output_2168,0.005362022,0.010147913,0.00966317,0.002053077
WS_hy_output_2169,0.00533462,0.010135312,0.009688622,0.002087802
WS_hy_output_2170,0.005306953,0.010122523,0.009713869,0.002122461
WS_hy_output_2171,0.005279026,0.010109551,0.009738915,0.002157027
WS_hy_output_2172,0.005250845,0.010096399,0.00976376,0.00219148
WS_hy_output_2173,0.005222411,0.010083066,0.009788406,0.002225805
WS_hy_output_2174,0.00519373,0.010069553,0.009812853,0.002259985
WS_hy_output_2175,0.005164802,0.010055859,0.009837088,0.002294
WS_hy_output_2176,0.005135627,0.010041983,0.009861113,0.002327855
WS_hy_output_2177,0.005106207,0.010027923,0.009884908,0.002361536
WS_hy_output_2178,0.005076539,0.010013679,0.009908474,0.002395045
WS_hy_output_2179,0.005046631,0.009999247,0.009931789,0.002428367
WS_hy_output_2180,0.00501648,0.009984627,0.009954854,0.002461505
WS_hy_output_2181,0.004986095,0.009969818,0.009977656,0.002494445
WS_hy_output_2182,0.004955477,0.009954821,0.010000196,0.00252719
WS_hy_output_2183,0.004924637,0.009939643,0.010022472,0.002559733
WS_hy_output_2184,0.004893573,0.009924283,0.010044483,0.002592074
WS_hy_output_2185,0.004862029,0.00990858,0.010065897,0.002623959
WS_hy_output_2186,0.004830429,0.00989284,0.010087242,0.002655791
WS_hy_output_2187,0.004798561,0.009876897,0.010108233,0.002687369
WS_hy_output_2188,0.004766591,0.009860872,0.010129089,0.002718844
WS_hy_output_2189,0.004734345,0.009844622,0.010149577,0.002750027
WS_hy_output_2190,0.004701969,0.009828248,0.010169901,0.00278109
WS_hy_output_2191,0.004669461,0.009811749,0.010190058,0.002812033
WS_hy_output_2192,0.004636748,0.009795048,0.010209938,0.002842787
WS_hy_output_2193,0.0046039,0.009778225,0.010229633,0.00287342
WS_hy_output_2194,0.004570843,0.009761222,0.010249041,0.002903868
WS_hy_output_2195,0.004537596,0.009744051,0.010268164,0.002934173
WS_hy_output_2196,0.004504231,0.00972678,0.010287104,0.002964391
WS_hy_output_2197,0.004470682,0.009709358,0.010305762,0.002994482
WS_hy_output_2198,0.004437047,0.009691866,0.01032428,0.003024521
WS_hy_output_2199,0.004403292,0.009674276,0.010342603,0.003054488
WS_hy_output_2200,0.004369389,0.009656575,0.010360688,0.003084394
WS_hy_output_2201,0.004335328,0.009638755,0.010378521,0.003114241
WS_hy_output_2202,0.004300959,0.009620699,0.010395846,0.003144013
WS_hy_output_2203,0.004266515,0.009602586,0.010413046,0.003173773
WS_hy_output_2204,0.004231915,0.009584357,0.010430001,0.003203531
WS_hy_output_2205,0.004197206,0.009566053,0.010446788,0.003233299
WS_hy_output_2206,0.004162308,0.009547626,0.010463295,0.003263104
WS_hy_output_2207,0.004127244,0.009529103,0.010479554,0.003292959
WS_hy_output_2208,0.004092111,0.009510539,0.01049571,0.003322833
WS_hy_output_2209,0.004056789,0.009491933,0.010511599,0.003352812
WS_hy_output_2210,0.004021388,0.009473309,0.010527374,0.003382835
WS_hy_output_2211,0.003985797,0.009454611,0.010542946,0.003412999
WS_hy_output_2212,0.003950127,0.009435882,0.010558433,0.003443221
WS_hy_output_2213,0.003914267,0.009417051,0.010573718,0.003473622
WS_hy_output_2214,0.003878329,0.009398179,0.010588919,0.003504097
WS_hy_output_2215,0.003842199,0.0093792,0.010603921,0.003534785
WS_hy_output_2216,0.003805988,0.009360176,0.010618841,0.003565563
WS_hy_output_2217,0.003769583,0.009341054,0.010633574,0.003596585
WS_hy_output_2218,0.003733096,0.009321893,0.010648228,0.00362771
WS_hy_output_2219,0.003696409,0.009302651,0.010662717,0.003659106
WS_hy_output_2220,0.003659638,0.009283375,0.010677136,0.003690616
WS_hy_output_2221,0.003622773,0.009264069,0.010691486,0.003722253
WS_hy_output_2222,0.003585785,0.009244724,0.010705744,0.003754059
WS_hy_output_2223,0.003548655,0.009225341,0.010719914,0.003786071
WS_hy_output_2224,0.003511371,0.009205913,0.010733991,0.003818311
WS_hy_output_2225,0.003473935,0.009186454,0.010747997,0.003850765
WS_hy_output_2226,0.003436345,0.009166965,0.010761938,0.003883433
WS_hy_output_2227,0.003398587,0.009147446,0.010775825,0.003916348
WS_hy_output_2228,0.003360656,0.009127895,0.010789664,0.003949521
WS_hy_output_2229,0.003322551,0.009108316,0.010803495,0.003982939
WS_hy_output_2230,0.003284269,0.00908871,0.010817328,0.004016603
WS_hy_output_2231,0.003245806,0.009069078,0.010831174,0.004050512
WS_hy_output_2232,0.00320716,0.00904942,0.010845041,0.004084665
WS_hy_output_2233,0.003168332,0.009029751,0.010858946,0.004119052
WS_hy_output_2234,0.00312932,0.009010073,0.010872897,0.004153667
WS_hy_output_2235,0.003090124,0.00899038,0.010886895,0.004188507
WS_hy_output_2236,0.003050743,0.008970671,0.010900947,0.004223564
WS_hy_output_2237,0.003011175,0.008950943,0.010915054,0.004258827
WS_hy_output_2238,0.002971418,0.008931194,0.010929217,0.004294287
WS_hy_output_2239,0.002931467,0.008911416,0.010943434,0.004329937
WS_hy_output_2240,0.002891318,0.008891605,0.010957702,0.004365768
WS_hy_output_2241,0.00285096,0.008871753,0.010972025,0.004401767
WS_hy_output_2242,0.002810392,0.008851859,0.010986403,0.004437934
WS_hy_output_2243,0.002769608,0.008831921,0.011000843,0.004474254
WS_hy_output_2244,0.002728606,0.00881194,0.011015348,0.004510724
WS_hy_output_2245,0.002687384,0.008791916,0.011029926,0.004547325
WS_hy_output_2246,0.002645941,0.008771846,0.01104458,0.004584052
WS_hy_output_2247,0.002604278,0.008751727,0.011059319,0.004620868
WS_hy_output_2248,0.002562394,0.008731557,0.011074142,0.004657777
WS_hy_output_2249,0.00252029,0.008711331,0.011089054,0.00469474
WS_hy_output_2250,0.002477966,0.008691046,0.011104055,0.004731759
WS_hy_output_2251,0.002435423,0.008670697,0.011119145,0.0047688
WS_hy_output_2252,0.002392659,0.00865028,0.011134322,0.004805856
WS_hy_output_2253,0.002349673,0.008629789,0.011149585,0.004842904
WS_hy_output_2254,0.002306463,0.008609222,0.011164933,0.004879937
WS_hy_output_2255,0.002263028,0.008588577,0.011180365,0.004916936
WS_hy_output_2256,0.002219364,0.008567852,0.011195877,0.004953877
WS_hy_output_2257,0.00217547,0.008547045,0.011211467,0.004990742
WS_hy_output_2258,0.002131344,0.008526147,0.011227135,0.005027515
WS_hy_output_2259,0.002086985,0.008505154,0.011242879,0.005064177
WS_hy_output_2260,0.002042394,0.008484063,0.011258694,0.005100706
WS_hy_output_2261,0.001997572,0.008462863,0.011274579,0.005137085
WS_hy_output_2262,0.001952522,0.00844154,0.01129053,0.005173295
WS_hy_output_2263,0.001907247,0.00842009,0.011306541,0.005209319
WS_hy_output_2264,0.001861753,0.008398503,0.011322606,0.005245139
WS_hy_output_2265,0.001816045,0.008376773,0.011338717,0.00528074
WS_hy_output_2266,0.001770128,0.008354894,0.011354866,0.005316106
WS_hy_output_2267,0.001724007,0.008332864,0.011371045,0.005351221
WS_hy_output_2268,0.001677686,0.008310682,0.011387244,0.005386073
WS_hy_output_2269,0.001631167,0.008288348,0.011403454,0.005420646
WS_hy_output_2270,0.001584453,0.008265863,0.011419665,0.00545493
WS_hy_output_2271,0.001537545,0.008243226,0.01143587,0.005488913
WS_hy_output_2272,0.001490446,0.008220433,0.01145206,0.005522583
WS_hy_output_2273,0.001443156,0.00819748,0.011468227,0.005555923
WS_hy_output_2274,0.001395681,0.008174353,0.011484365,0.00558893
WS_hy_output_2275,0.001348025,0.00815104,0.011500465,0.005621598
WS_hy_output_2276,0.001300198,0.008127536,0.011516517,0.005653907
WS_hy_output_2277,0.001252212,0.008103825,0.011532509,0.005685844
WS_hy_output_2278,0.001204076,0.008079894,0.01154843,0.005717415
WS_hy_output_2279,0.001155799,0.008055738,0.011564267,0.005748607
WS_hy_output_2280,0.001107389,0.008031372,0.011580003,0.005779416
WS_hy_output_2281,0.001058856,0.008006789,0.011595619,0.005809835
WS_hy_output_2282,0.001010202,0.007981985,0.01161111,0.005839864
WS_hy_output_2283,0.000961435,0.007956965,0.011626456,0.005869495
WS_hy_output_2284,0.000912553,0.007931727,0.01164166,0.005898731
WS_hy_output_2285,0.000863568,0.007906253,0.011656701,0.005927572
WS_hy_output_2286,0.000814481,0.007880547,0.011671579,0.005956018
WS_hy_output_2287,0.000765304,0.007854601,0.011686279,0.005984074
WS_hy_output_2288,0.000715988,0.007828243,0.01170064,0.006011451
WS_hy_output_2289,0.000666604,0.007801654,0.011714795,0.006038452
WS_hy_output_2290,0.000617167,0.007774844,0.011728718,0.006065077
WS_hy_output_2291,0.000567696,0.007747885,0.011742476,0.006091442
WS_hy_output_2292,0.000518182,0.007720705,0.011755967,0.006117404
WS_hy_output_2293,0.00046864,0.007693325,0.011769189,0.006142999
WS_hy_output_2294,0.000419081,0.007665806,0.011782217,0.006168333
WS_hy_output_2295,0.000369503,0.007638057,0.011794918,0.00619325
WS_hy_output_2296,0.000319923,0.007610036,0.011807221,0.006217712
WS_hy_output_2297,0.000270341,0.007581892,0.011819347,0.006241969
WS_hy_output_2298,0.000220772,0.007553498,0.011831076,0.006265816
WS_hy_output_2299,0.00017121,0.007524991,0.011842628,0.00628948
WS_hy_output_2300,0.000121679,0.007496245,0.011853764,0.006312757
WS_hy_output_2301,7.22E-05,0.007467391,0.011864715,0.006335862
WS_hy_output_2302,2.27E-05,0.007438424,0.01187547,0.006358797
WS_hy_output_2303,-2.68E-05,0.007409303,0.011885962,0.006381503
WS_hy_output_2304,-7.62E-05,0.007380032,0.011896153,0.006403977
WS_hy_output_2305,-0.000125596,0.007350601,0.011906013,0.006426201
WS_hy_output_2306,-0.00017491,0.007321026,0.011915555,0.0064482
WS_hy_output_2307,-0.000224163,0.007291308,0.011924774,0.006469978
WS_hy_output_2308,-0.000273341,0.007261467,0.011933647,0.006491543
WS_hy_output_2309,-0.000322439,0.007231507,0.011942165,0.0065129
WS_hy_output_2310,-0.000371449,0.00720145,0.01195033,0.006534071
WS_hy_output_2311,-0.000420367,0.007171305,0.011958139,0.006555062
WS_hy_output_2312,-0.000469186,0.007141087,0.011965596,0.006575895
WS_hy_output_2313,-0.000517904,0.007110807,0.011972701,0.006596581
WS_hy_output_2314,-0.00056652,0.00708047,0.011979457,0.006617126
WS_hy_output_2315,-0.00061503,0.00705009,0.011985867,0.006637549
WS_hy_output_2316,-0.000663432,0.007019679,0.01199194,0.006657868
WS_hy_output_2317,-0.000711724,0.006989249,0.011997682,0.006678103
WS_hy_output_2318,-0.000759903,0.006958819,0.012003105,0.006698276
WS_hy_output_2319,-0.000807971,0.006928388,0.012008211,0.006718391
WS_hy_output_2320,-0.000855925,0.006897966,0.012013004,0.006738456
WS_hy_output_2321,-0.000903766,0.006867556,0.012017486,0.006758476
WS_hy_output_2322,-0.000951491,0.006837168,0.01202166,0.006778462
WS_hy_output_2323,-0.000999099,0.006806807,0.01202553,0.00679842
WS_hy_output_2324,-0.001046587,0.006776492,0.012029104,0.00681836
WS_hy_output_2325,-0.001093954,0.00674623,0.012032384,0.006838287
WS_hy_output_2326,-0.001141198,0.006716046,0.01203538,0.006858216
WS_hy_output_2327,-0.001188318,0.006685953,0.012038099,0.006878151
WS_hy_output_2328,-0.001235314,0.006655974,0.012040552,0.006898106
WS_hy_output_2329,-0.001282183,0.006626122,0.012042745,0.006918087
WS_hy_output_2330,-0.001328799,0.006596574,0.012044417,0.006938143
WS_hy_output_2331,-0.001375337,0.006567127,0.012045934,0.006958225
WS_hy_output_2332,-0.001421766,0.006537826,0.01204723,0.006978349
WS_hy_output_2333,-0.0014681,0.006508657,0.012048336,0.006998504
WS_hy_output_2334,-0.001514306,0.006479668,0.012049184,0.007018694
WS_hy_output_2335,-0.001560367,0.006450912,0.012049731,0.007038967
WS_hy_output_2336,-0.001606399,0.0064222,0.012050221,0.007059256
WS_hy_output_2337,-0.001652304,0.00639371,0.012050434,0.007079623
WS_hy_output_2338,-0.001698146,0.006365337,0.012050511,0.007100032
WS_hy_output_2339,-0.001743881,0.006337175,0.012050352,0.007120516
WS_hy_output_2340,-0.001789525,0.006309224,0.01204998,0.007141075
WS_hy_output_2341,-0.001835113,0.006281405,0.012049478,0.007161679
WS_hy_output_2342,-0.001880591,0.006253879,0.012048711,0.007182384
WS_hy_output_2343,-0.001926005,0.00622653,0.012047801,0.007203146
WS_hy_output_2344,-0.001971362,0.006199344,0.01204676,0.007223961
WS_hy_output_2345,-0.002016653,0.006172346,0.012045585,0.007244837
WS_hy_output_2346,-0.002061886,0.006145514,0.012044291,0.007265766
WS_hy_output_2347,-0.002107036,0.006118923,0.012042846,0.00728677
WS_hy_output_2348,-0.002152109,0.006092554,0.012041259,0.007307841
WS_hy_output_2349,-0.002197106,0.006066428,0.012039536,0.007328982
WS_hy_output_2350,-0.002242027,0.006040538,0.012037675,0.00735019
WS_hy_output_2351,-0.002286876,0.006014901,0.012035681,0.007371462
WS_hy_output_2352,-0.002331652,0.005989511,0.012033552,0.007392798
WS_hy_output_2353,-0.002376362,0.005964371,0.012031293,0.007414192
WS_hy_output_2354,-0.002421009,0.00593948,0.012028903,0.007435643
WS_hy_output_2355,-0.002465602,0.005914826,0.012026386,0.007457139
WS_hy_output_2356,-0.002510146,0.005890408,0.012023747,0.007478675
WS_hy_output_2357,-0.002554653,0.005866206,0.012020988,0.007500238
WS_hy_output_2358,-0.00259912,0.005842225,0.01201811,0.007521831
WS_hy_output_2359,-0.002643556,0.005818443,0.01201512,0.007543438
WS_hy_output_2360,-0.002687954,0.005794903,0.012011996,0.007565062
WS_hy_output_2361,-0.002732311,0.005771673,0.012008693,0.007586687
WS_hy_output_2362,-0.00277665,0.00574858,0.012005305,0.007608303
WS_hy_output_2363,-0.002820975,0.005725606,0.012001842,0.007629912
WS_hy_output_2364,-0.002865262,0.005702858,0.01199823,0.007651495
WS_hy_output_2365,-0.002909529,0.005680203,0.011994553,0.007673066
WS_hy_output_2366,-0.002953759,0.005657714,0.01199076,0.007694609
WS_hy_output_2367,-0.002997968,0.005635306,0.011986908,0.007716136
WS_hy_output_2368,-0.003042145,0.005613023,0.011982965,0.007737637
WS_hy_output_2369,-0.003086286,0.005590868,0.011978926,0.007759106
WS_hy_output_2370,-0.003130387,0.005568849,0.011974779,0.00778054
WS_hy_output_2371,-0.003174444,0.005546959,0.011970521,0.007801931
WS_hy_output_2372,-0.003218454,0.005525197,0.011966146,0.007823277
WS_hy_output_2373,-0.003262415,0.005503553,0.011961648,0.007844573
WS_hy_output_2374,-0.003306325,0.005482018,0.01195702,0.007865812
WS_hy_output_2375,-0.003350182,0.005460573,0.011952255,0.007886988
WS_hy_output_2376,-0.003393958,0.005439226,0.01194726,0.00790807
WS_hy_output_2377,-0.003437678,0.005417917,0.011942086,0.007929082
WS_hy_output_2378,-0.00348135,0.00539664,0.011936707,0.007950013
WS_hy_output_2379,-0.003524981,0.005375382,0.011931105,0.007970851
WS_hy_output_2380,-0.003568564,0.005354129,0.011925289,0.007991593
WS_hy_output_2381,-0.003612094,0.005332872,0.011919302,0.008012253
WS_hy_output_2382,-0.003655562,0.005311605,0.011913143,0.008032827
WS_hy_output_2383,-0.00369896,0.00529032,0.011906814,0.008053313
WS_hy_output_2384,-0.003742281,0.005269009,0.011900318,0.008073712
WS_hy_output_2385,-0.003785521,0.005247665,0.011893663,0.008094025
WS_hy_output_2386,-0.00382869,0.005226292,0.011886865,0.008114261
WS_hy_output_2387,-0.003871752,0.005204862,0.011879865,0.008134386
