
    时间      车速      一轮横向位移   二轮横向位移   三轮横向位移   四轮横向位移   一轮垂向位移   二轮垂向位移   三轮垂向位移   四轮垂向位移   一轮侧滚角位移   二轮侧滚角位移   三轮侧滚角位移   四轮侧滚角位移   一轮冲角位移   二轮冲角位移   三轮冲角位移   六轮冲角位移
       m             s               mm             mm             mm             mm             mm             mm             mm             mm              o              o              o              o              o              o              o              o

 0.47145456E+01 0.10476768E+03 0.12715180E-05 0.13612546E-05 0.12875380E-05 0.13755009E-05 0.11736380E+01 0.11736119E+01 0.11737618E+01 0.11737894E+01 0.16851321E-06 0.16857749E-06 0.17040253E-06 0.16983625E-06 0.30593757E-08 0.33521174E-08 0.30487881E-08 0.33502264E-08
 0.47152656E+01 0.10478368E+03 0.12712873E-05 0.13612386E-05 0.12873155E-05 0.13754937E-05 0.11736384E+01 0.11736123E+01 0.11737614E+01 0.11737890E+01 0.16851456E-06 0.16857809E-06 0.17040384E-06 0.16983644E-06 0.30635999E-08 0.33570416E-08 0.30531701E-08 0.33553155E-08
 0.47159856E+01 0.10479968E+03 0.12710556E-05 0.13612230E-05 0.12870927E-05 0.13754835E-05 0.11736387E+01 0.11736126E+01 0.11737609E+01 0.11737885E+01 0.16851593E-06 0.16857890E-06 0.17040524E-06 0.16983659E-06 0.30678024E-08 0.33619444E-08 0.30575303E-08 0.33603828E-08
 0.47167056E+01 0.10481568E+03 0.12708225E-05 0.13612041E-05 0.12868693E-05 0.13754763E-05 0.11736390E+01 0.11736128E+01 0.11737605E+01 0.11737881E+01 0.16851729E-06 0.16857963E-06 0.17040666E-06 0.16983704E-06 0.30719829E-08 0.33668252E-08 0.30618680E-08 0.33654279E-08
 0.47174256E+01 0.10483168E+03 0.12705889E-05 0.13611823E-05 0.12866402E-05 0.13754644E-05 0.11736392E+01 0.11736130E+01 0.11737602E+01 0.11737878E+01 0.16851866E-06 0.16858006E-06 0.17040784E-06 0.16983749E-06 0.30761408E-08 0.33716823E-08 0.30661838E-08 0.33704522E-08
 0.47181456E+01 0.10484768E+03 0.12703550E-05 0.13611644E-05 0.12864128E-05 0.13754509E-05 0.11736393E+01 0.11736131E+01 0.11737599E+01 0.11737874E+01 0.16852011E-06 0.16858086E-06 0.17040922E-06 0.16983784E-06 0.30802762E-08 0.33765152E-08 0.30704776E-08 0.33754541E-08
 0.47188656E+01 0.10486368E+03 0.12701185E-05 0.13611357E-05 0.12861845E-05 0.13754349E-05 0.11736394E+01 0.11736132E+01 0.11737596E+01 0.11737872E+01 0.16852141E-06 0.16858085E-06 0.17041052E-06 0.16983800E-06 0.30843887E-08 0.33813228E-08 0.30747490E-08 0.33804326E-08
 0.47195856E+01 0.10487968E+03 0.12698813E-05 0.13611106E-05 0.12859568E-05 0.13754229E-05 0.11736394E+01 0.11736132E+01 0.11737594E+01 0.11737870E+01 0.16852277E-06 0.16858101E-06 0.17041189E-06 0.16983864E-06 0.30884783E-08 0.33861042E-08 0.30789970E-08 0.33853883E-08
 0.47203056E+01 0.10489568E+03 0.12696456E-05 0.13610831E-05 0.12857200E-05 0.13754087E-05 0.11736393E+01 0.11736132E+01 0.11737592E+01 0.11737868E+01 0.16852426E-06 0.16858115E-06 0.17041288E-06 0.16983941E-06 0.30925449E-08 0.33908605E-08 0.30832235E-08 0.33903223E-08
 0.47210256E+01 0.10491168E+03 0.12694052E-05 0.13610525E-05 0.12854974E-05 0.13753930E-05 0.11736392E+01 0.11736130E+01 0.11737591E+01 0.11737867E+01 0.16852563E-06 0.16858118E-06 0.17041474E-06 0.16984051E-06 0.30965892E-08 0.33955923E-08 0.30874271E-08 0.33952361E-08
 0.47217456E+01 0.10492768E+03 0.12691689E-05 0.13610272E-05 0.12852601E-05 0.13753783E-05 0.11736390E+01 0.11736129E+01 0.11737591E+01 0.11737867E+01 0.16852719E-06 0.16858164E-06 0.17041596E-06 0.16984192E-06 0.31006102E-08 0.34002999E-08 0.30916099E-08 0.34001301E-08
 0.47224656E+01 0.10494368E+03 0.12689248E-05 0.13609902E-05 0.12850274E-05 0.13753590E-05 0.11736388E+01 0.11736126E+01 0.11737592E+01 0.11737868E+01 0.16852833E-06 0.16858151E-06 0.17041741E-06 0.16984291E-06 0.31046084E-08 0.34049842E-08 0.30957704E-08 0.34050012E-08
 0.47231856E+01 0.10495968E+03 0.12686865E-05 0.13609619E-05 0.12847931E-05 0.13753337E-05 0.11736385E+01 0.11736123E+01 0.11737593E+01 0.11737869E+01 0.16852997E-06 0.16858203E-06 0.17041880E-06 0.16984319E-06 0.31085838E-08 0.34096453E-08 0.30999087E-08 0.34098461E-08
 0.47239056E+01 0.10497568E+03 0.12684410E-05 0.13609272E-05 0.12845570E-05 0.13753090E-05 0.11736381E+01 0.11736120E+01 0.11737595E+01 0.11737871E+01 0.16853130E-06 0.16858221E-06 0.17042015E-06 0.16984337E-06 0.31125380E-08 0.34142833E-08 0.31040244E-08 0.34146634E-08
 0.47246256E+01 0.10499168E+03 0.12682000E-05 0.13608910E-05 0.12843205E-05 0.13752795E-05 0.11736378E+01 0.11736116E+01 0.11737597E+01 0.11737873E+01 0.16853275E-06 0.16858244E-06 0.17042152E-06 0.16984305E-06 0.31164684E-08 0.34188983E-08 0.31081179E-08 0.34194522E-08
 0.47253456E+01 0.10500768E+03 0.12679557E-05 0.13608530E-05 0.12840837E-05 0.13752546E-05 0.11736374E+01 0.11736113E+01 0.11737600E+01 0.11737876E+01 0.16853430E-06 0.16858257E-06 0.17042291E-06 0.16984329E-06 0.31203776E-08 0.34234899E-08 0.31121886E-08 0.34242153E-08
 0.47260656E+01 0.10502368E+03 0.12677103E-05 0.13608161E-05 0.12838423E-05 0.13752266E-05 0.11736370E+01 0.11736108E+01 0.11737604E+01 0.11737880E+01 0.16853574E-06 0.16858297E-06 0.17042400E-06 0.16984344E-06 0.31242644E-08 0.34280590E-08 0.31162366E-08 0.34289534E-08
 0.47267856E+01 0.10503968E+03 0.12674641E-05 0.13607758E-05 0.12836032E-05 0.13751969E-05 0.11736365E+01 0.11736104E+01 0.11737608E+01 0.11737884E+01 0.16853710E-06 0.16858327E-06 0.17042515E-06 0.16984375E-06 0.31281281E-08 0.34326056E-08 0.31202607E-08 0.34336686E-08
 0.47275056E+01 0.10505568E+03 0.12672173E-05 0.13607328E-05 0.12833623E-05 0.13751636E-05 0.11736361E+01 0.11736100E+01 0.11737612E+01 0.11737888E+01 0.16853855E-06 0.16858328E-06 0.17042645E-06 0.16984382E-06 0.31319697E-08 0.34371281E-08 0.31242630E-08 0.34383602E-08
 0.47282256E+01 0.10507168E+03 0.12669683E-05 0.13606928E-05 0.12831216E-05 0.13751319E-05 0.11736357E+01 0.11736096E+01 0.11737616E+01 0.11737893E+01 0.16853982E-06 0.16858382E-06 0.17042797E-06 0.16984418E-06 0.31357886E-08 0.34416284E-08 0.31282445E-08 0.34430292E-08
 0.47289456E+01 0.10508768E+03 0.12667171E-05 0.13606489E-05 0.12828779E-05 0.13750983E-05 0.11736353E+01 0.11736092E+01 0.11737621E+01 0.11737897E+01 0.16854084E-06 0.16858414E-06 0.17042918E-06 0.16984433E-06 0.31395837E-08 0.34461058E-08 0.31322036E-08 0.34476740E-08
 0.47296656E+01 0.10510368E+03 0.12664643E-05 0.13606044E-05 0.12826327E-05 0.13750605E-05 0.11736350E+01 0.11736089E+01 0.11737625E+01 0.11737902E+01 0.16854176E-06 0.16858456E-06 0.17043036E-06 0.16984448E-06 0.31433553E-08 0.34505603E-08 0.31361406E-08 0.34522963E-08
 0.47303856E+01 0.10511968E+03 0.12662134E-05 0.13605554E-05 0.12823870E-05 0.13750230E-05 0.11736347E+01 0.11736086E+01 0.11737629E+01 0.11737906E+01 0.16854281E-06 0.16858455E-06 0.17043140E-06 0.16984464E-06 0.31471035E-08 0.34549903E-08 0.31400539E-08 0.34568951E-08
 0.47311056E+01 0.10513568E+03 0.12659583E-05 0.13605084E-05 0.12821400E-05 0.13749845E-05 0.11736344E+01 0.11736084E+01 0.11737633E+01 0.11737910E+01 0.16854364E-06 0.16858474E-06 0.17043241E-06 0.16984484E-06 0.31508289E-08 0.34593959E-08 0.31439443E-08 0.34614707E-08
 0.47318256E+01 0.10515168E+03 0.12657027E-05 0.13604612E-05 0.12818927E-05 0.13749452E-05 0.11736342E+01 0.11736082E+01 0.11737636E+01 0.11737913E+01 0.16854447E-06 0.16858529E-06 0.17043351E-06 0.16984516E-06 0.31545316E-08 0.34637791E-08 0.31478121E-08 0.34660236E-08
 0.47325456E+01 0.10516768E+03 0.12654475E-05 0.13604084E-05 0.12816423E-05 0.13749042E-05 0.11736341E+01 0.11736081E+01 0.11737639E+01 0.11737916E+01 0.16854530E-06 0.16858556E-06 0.17043443E-06 0.16984540E-06 0.31582116E-08 0.34681396E-08 0.31516575E-08 0.34705531E-08
 0.47332656E+01 0.10518368E+03 0.12651956E-05 0.13603586E-05 0.12813906E-05 0.13748633E-05 0.11736341E+01 0.11736080E+01 0.11737642E+01 0.11737919E+01 0.16854685E-06 0.16858607E-06 0.17043518E-06 0.16984590E-06 0.31618720E-08 0.34724767E-08 0.31554794E-08 0.34750602E-08
 0.47339856E+01 0.10519968E+03 0.12649380E-05 0.13603043E-05 0.12811361E-05 0.13748178E-05 0.11736341E+01 0.11736081E+01 0.11737644E+01 0.11737921E+01 0.16854833E-06 0.16858632E-06 0.17043562E-06 0.16984597E-06 0.31655146E-08 0.34767899E-08 0.31592770E-08 0.34795430E-08
 0.47347056E+01 0.10521568E+03 0.12646849E-05 0.13602520E-05 0.12808820E-05 0.13747733E-05 0.11736342E+01 0.11736082E+01 0.11737645E+01 0.11737922E+01 0.16854997E-06 0.16858688E-06 0.17043604E-06 0.16984624E-06 0.31691363E-08 0.34810794E-08 0.31630501E-08 0.34840018E-08
 0.47354256E+01 0.10523168E+03 0.12644279E-05 0.13601983E-05 0.12806357E-05 0.13747291E-05 0.11736344E+01 0.11736083E+01 0.11737645E+01 0.11737922E+01 0.16855152E-06 0.16858758E-06 0.17043769E-06 0.16984676E-06 0.31727374E-08 0.34853465E-08 0.31668042E-08 0.34884374E-08
 0.47361456E+01 0.10524768E+03 0.12641694E-05 0.13601410E-05 0.12803804E-05 0.13746775E-05 0.11736346E+01 0.11736085E+01 0.11737645E+01 0.11737922E+01 0.16855296E-06 0.16858808E-06 0.17043891E-06 0.16984682E-06 0.31763169E-08 0.34895898E-08 0.31705392E-08 0.34928491E-08
 0.47368656E+01 0.10526368E+03 0.12639113E-05 0.13600847E-05 0.12801283E-05 0.13746297E-05 0.11736349E+01 0.11736088E+01 0.11737644E+01 0.11737921E+01 0.16855450E-06 0.16858870E-06 0.17044046E-06 0.16984726E-06 0.31798743E-08 0.34938088E-08 0.31742545E-08 0.34972372E-08
 0.47375856E+01 0.10527968E+03 0.12636521E-05 0.13600275E-05 0.12798736E-05 0.13745788E-05 0.11736352E+01 0.11736091E+01 0.11737643E+01 0.11737919E+01 0.16855603E-06 0.16858949E-06 0.17044206E-06 0.16984757E-06 0.31834093E-08 0.34980042E-08 0.31779503E-08 0.35016011E-08
 0.47383056E+01 0.10529568E+03 0.12633928E-05 0.13599662E-05 0.12796206E-05 0.13745293E-05 0.11736356E+01 0.11736095E+01 0.11737640E+01 0.11737917E+01 0.16855757E-06 0.16859007E-06 0.17044364E-06 0.16984809E-06 0.31869212E-08 0.35021755E-08 0.31816240E-08 0.35059410E-08
 0.47390256E+01 0.10531168E+03 0.12631309E-05 0.13599086E-05 0.12793637E-05 0.13744733E-05 0.11736360E+01 0.11736099E+01 0.11737638E+01 0.11737914E+01 0.16855909E-06 0.16859109E-06 0.17044514E-06 0.16984825E-06 0.31904106E-08 0.35063230E-08 0.31852761E-08 0.35102566E-08
 0.47397456E+01 0.10532768E+03 0.12628685E-05 0.13598447E-05 0.12791084E-05 0.13744197E-05 0.11736364E+01 0.11736103E+01 0.11737634E+01 0.11737911E+01 0.16856053E-06 0.16859176E-06 0.17044677E-06 0.16984858E-06 0.31938764E-08 0.35104462E-08 0.31889053E-08 0.35145471E-08
 0.47404656E+01 0.10534368E+03 0.12626053E-05 0.13597858E-05 0.12788502E-05 0.13743622E-05 0.11736368E+01 0.11736107E+01 0.11737631E+01 0.11737907E+01 0.16856201E-06 0.16859271E-06 0.17044820E-06 0.16984873E-06 0.31973189E-08 0.35145436E-08 0.31925113E-08 0.35188124E-08
 0.47411856E+01 0.10535968E+03 0.12623409E-05 0.13597192E-05 0.12785929E-05 0.13743079E-05 0.11736372E+01 0.11736111E+01 0.11737627E+01 0.11737903E+01 0.16856320E-06 0.16859336E-06 0.17044977E-06 0.16984939E-06 0.32007362E-08 0.35186161E-08 0.31960936E-08 0.35230541E-08
 0.47419056E+01 0.10537568E+03 0.12620771E-05 0.13596517E-05 0.12783323E-05 0.13742498E-05 0.11736376E+01 0.11736115E+01 0.11737623E+01 0.11737899E+01 0.16856474E-06 0.16859376E-06 0.17045113E-06 0.16984994E-06 0.32041302E-08 0.35226615E-08 0.31996518E-08 0.35272723E-08
 0.47426256E+01 0.10539168E+03 0.12618121E-05 0.13595867E-05 0.12780722E-05 0.13741887E-05 0.11736380E+01 0.11736119E+01 0.11737618E+01 0.11737894E+01 0.16856622E-06 0.16859458E-06 0.17045259E-06 0.16985015E-06 0.32075008E-08 0.35266814E-08 0.32031859E-08 0.35314648E-08
 0.47433456E+01 0.10540768E+03 0.12615451E-05 0.13595207E-05 0.12778116E-05 0.13741287E-05 0.11736384E+01 0.11736122E+01 0.11737614E+01 0.11737890E+01 0.16856764E-06 0.16859559E-06 0.17045408E-06 0.16985061E-06 0.32108480E-08 0.35306771E-08 0.32066962E-08 0.35356323E-08
 0.47440656E+01 0.10542368E+03 0.12612770E-05 0.13594524E-05 0.12775492E-05 0.13740673E-05 0.11736387E+01 0.11736126E+01 0.11737610E+01 0.11737886E+01 0.16856885E-06 0.16859653E-06 0.17045562E-06 0.16985113E-06 0.32141705E-08 0.35346483E-08 0.32101833E-08 0.35397753E-08
 0.47447856E+01 0.10543968E+03 0.12610081E-05 0.13593816E-05 0.12772882E-05 0.13740071E-05 0.11736390E+01 0.11736128E+01 0.11737606E+01 0.11737882E+01 0.16857004E-06 0.16859721E-06 0.17045717E-06 0.16985195E-06 0.32174683E-08 0.35385931E-08 0.32136461E-08 0.35438942E-08
 0.47455056E+01 0.10545568E+03 0.12607368E-05 0.13593077E-05 0.12770236E-05 0.13739429E-05 0.11736392E+01 0.11736130E+01 0.11737602E+01 0.11737878E+01 0.16857108E-06 0.16859791E-06 0.17045865E-06 0.16985283E-06 0.32207414E-08 0.35425127E-08 0.32170855E-08 0.35479908E-08
 0.47462256E+01 0.10547168E+03 0.12604651E-05 0.13592351E-05 0.12767613E-05 0.13738772E-05 0.11736393E+01 0.11736131E+01 0.11737599E+01 0.11737875E+01 0.16857206E-06 0.16859833E-06 0.17046027E-06 0.16985339E-06 0.32239896E-08 0.35464040E-08 0.32205009E-08 0.35520615E-08
 0.47469456E+01 0.10548768E+03 0.12601892E-05 0.13591583E-05 0.12764927E-05 0.13738103E-05 0.11736394E+01 0.11736132E+01 0.11737596E+01 0.11737872E+01 0.16857257E-06 0.16859870E-06 0.17046152E-06 0.16985400E-06 0.32272118E-08 0.35502687E-08 0.32238923E-08 0.35561070E-08
 0.47476656E+01 0.10550368E+03 0.12599148E-05 0.13590835E-05 0.12762254E-05 0.13737432E-05 0.11736394E+01 0.11736132E+01 0.11737594E+01 0.11737870E+01 0.16857300E-06 0.16859921E-06 0.17046258E-06 0.16985463E-06 0.32304070E-08 0.35541068E-08 0.32272574E-08 0.35601264E-08
 0.47483856E+01 0.10551968E+03 0.12596409E-05 0.13590065E-05 0.12759590E-05 0.13736762E-05 0.11736393E+01 0.11736132E+01 0.11737592E+01 0.11737868E+01 0.16857379E-06 0.16859973E-06 0.17046379E-06 0.16985547E-06 0.32335783E-08 0.35579191E-08 0.32305974E-08 0.35641210E-08
 0.47491056E+01 0.10553568E+03 0.12593725E-05 0.13589292E-05 0.12756859E-05 0.13736036E-05 0.11736392E+01 0.11736131E+01 0.11737592E+01 0.11737867E+01 0.16857552E-06 0.16860039E-06 0.17046462E-06 0.16985594E-06 0.32367300E-08 0.35617063E-08 0.32339128E-08 0.35680898E-08
 0.47498256E+01 0.10555168E+03 0.12590962E-05 0.13588462E-05 0.12754131E-05 0.13735357E-05 0.11736390E+01 0.11736129E+01 0.11737591E+01 0.11737867E+01 0.16857706E-06 0.16860057E-06 0.17046514E-06 0.16985676E-06 0.32398631E-08 0.35654674E-08 0.32372014E-08 0.35720323E-08
 0.47505456E+01 0.10556768E+03 0.12588236E-05 0.13587647E-05 0.12751418E-05 0.13734598E-05 0.11736388E+01 0.11736127E+01 0.11737592E+01 0.11737868E+01 0.16857878E-06 0.16860099E-06 0.17046580E-06 0.16985721E-06 0.32429754E-08 0.35692029E-08 0.32404644E-08 0.35759495E-08
 0.47512656E+01 0.10558368E+03 0.12585468E-05 0.13586849E-05 0.12748746E-05 0.13733864E-05 0.11736385E+01 0.11736124E+01 0.11737593E+01 0.11737869E+01 0.16858011E-06 0.16860163E-06 0.17046728E-06 0.16985778E-06 0.32460648E-08 0.35729135E-08 0.32437057E-08 0.35798404E-08
 0.47519856E+01 0.10559968E+03 0.12582708E-05 0.13585992E-05 0.12746036E-05 0.13733090E-05 0.11736382E+01 0.11736120E+01 0.11737595E+01 0.11737871E+01 0.16858155E-06 0.16860224E-06 0.17046897E-06 0.16985810E-06 0.32491310E-08 0.35766011E-08 0.32469287E-08 0.35837049E-08
 0.47527056E+01 0.10561568E+03 0.12579936E-05 0.13585146E-05 0.12743337E-05 0.13732311E-05 0.11736378E+01 0.11736117E+01 0.11737597E+01 0.11737873E+01 0.16858299E-06 0.16860262E-06 0.17047067E-06 0.16985835E-06 0.32521740E-08 0.35802623E-08 0.32501309E-08 0.35875423E-08
 0.47534256E+01 0.10563168E+03 0.12577184E-05 0.13584282E-05 0.12740591E-05 0.13731569E-05 0.11736374E+01 0.11736113E+01 0.11737600E+01 0.11737876E+01 0.16858467E-06 0.16860309E-06 0.17047211E-06 0.16985914E-06 0.32551938E-08 0.35838986E-08 0.32533116E-08 0.35913548E-08
 0.47541456E+01 0.10564768E+03 0.12574422E-05 0.13583427E-05 0.12737871E-05 0.13730728E-05 0.11736370E+01 0.11736109E+01 0.11737603E+01 0.11737880E+01 0.16858655E-06 0.16860379E-06 0.17047375E-06 0.16985940E-06 0.32581916E-08 0.35875105E-08 0.32564700E-08 0.35951427E-08
 0.47548656E+01 0.10566368E+03 0.12571632E-05 0.13582520E-05 0.12735134E-05 0.13729962E-05 0.11736366E+01 0.11736105E+01 0.11737607E+01 0.11737884E+01 0.16858838E-06 0.16860424E-06 0.17047529E-06 0.16986016E-06 0.32611678E-08 0.35910981E-08 0.32596051E-08 0.35989054E-08
 0.47555856E+01 0.10567968E+03 0.12568854E-05 0.13581635E-05 0.12732384E-05 0.13729134E-05 0.11736361E+01 0.11736100E+01 0.11737612E+01 0.11737888E+01 0.16859000E-06 0.16860498E-06 0.17047675E-06 0.16986079E-06 0.32641188E-08 0.35946616E-08 0.32627168E-08 0.36026444E-08
 0.47563056E+01 0.10569568E+03 0.12566063E-05 0.13580733E-05 0.12729656E-05 0.13728285E-05 0.11736357E+01 0.11736096E+01 0.11737616E+01 0.11737892E+01 0.16859175E-06 0.16860555E-06 0.17047843E-06 0.16986114E-06 0.32670464E-08 0.35981999E-08 0.32658049E-08 0.36063577E-08
 0.47570256E+01 0.10571168E+03 0.12563265E-05 0.13579785E-05 0.12726854E-05 0.13727471E-05 0.11736353E+01 0.11736093E+01 0.11737620E+01 0.11737897E+01 0.16859345E-06 0.16860603E-06 0.17047965E-06 0.16986177E-06 0.32699498E-08 0.36017139E-08 0.32688692E-08 0.36100454E-08
 0.47577456E+01 0.10572768E+03 0.12560447E-05 0.13578877E-05 0.12724108E-05 0.13726606E-05 0.11736350E+01 0.11736089E+01 0.11737625E+01 0.11737901E+01 0.16859505E-06 0.16860668E-06 0.17048124E-06 0.16986224E-06 0.32728292E-08 0.36052022E-08 0.32719095E-08 0.36137081E-08
 0.47584656E+01 0.10574368E+03 0.12557638E-05 0.13577907E-05 0.12721328E-05 0.13725734E-05 0.11736347E+01 0.11736086E+01 0.11737629E+01 0.11737906E+01 0.16859671E-06 0.16860721E-06 0.17048280E-06 0.16986266E-06 0.32756844E-08 0.36086666E-08 0.32749269E-08 0.36173454E-08
 0.47591856E+01 0.10575968E+03 0.12554796E-05 0.13576965E-05 0.12718541E-05 0.13724849E-05 0.11736344E+01 0.11736084E+01 0.11737633E+01 0.11737910E+01 0.16859808E-06 0.16860791E-06 0.17048415E-06 0.16986313E-06 0.32785147E-08 0.36121062E-08 0.32779198E-08 0.36209579E-08
 0.47599056E+01 0.10577568E+03 0.12551971E-05 0.13575978E-05 0.12715743E-05 0.13723993E-05 0.11736343E+01 0.11736082E+01 0.11737636E+01 0.11737913E+01 0.16859953E-06 0.16860838E-06 0.17048548E-06 0.16986398E-06 0.32813201E-08 0.36155211E-08 0.32808884E-08 0.36245461E-08
 0.47606256E+01 0.10579168E+03 0.12549105E-05 0.13575020E-05 0.12712930E-05 0.13723077E-05 0.11736341E+01 0.11736081E+01 0.11737639E+01 0.11737916E+01 0.16860087E-06 0.16860906E-06 0.17048671E-06 0.16986470E-06 0.32841021E-08 0.36189107E-08 0.32838327E-08 0.36281113E-08
 0.47613456E+01 0.10580768E+03 0.12546268E-05 0.13573996E-05 0.12710103E-05 0.13722166E-05 0.11736341E+01 0.11736081E+01 0.11737642E+01 0.11737919E+01 0.16860219E-06 0.16860952E-06 0.17048780E-06 0.16986533E-06 0.32868591E-08 0.36222760E-08 0.32867525E-08 0.36316516E-08
 0.47620656E+01 0.10582368E+03 0.12543396E-05 0.13573013E-05 0.12707273E-05 0.13721251E-05 0.11736341E+01 0.11736081E+01 0.11737644E+01 0.11737921E+01 0.16860349E-06 0.16861035E-06 0.17048874E-06 0.16986605E-06 0.32895928E-08 0.36256174E-08 0.32896469E-08 0.36351670E-08
 0.47627856E+01 0.10583968E+03 0.12540520E-05 0.13571997E-05 0.12704417E-05 0.13720303E-05 0.11736342E+01 0.11736082E+01 0.11737645E+01 0.11737922E+01 0.16860465E-06 0.16861104E-06 0.17048955E-06 0.16986661E-06 0.32923029E-08 0.36289346E-08 0.32925167E-08 0.36386575E-08
 0.47635056E+01 0.10585568E+03 0.12537634E-05 0.13570952E-05 0.12701571E-05 0.13719368E-05 0.11736344E+01 0.11736083E+01 0.11737645E+01 0.11737922E+01 0.16860570E-06 0.16861158E-06 0.17049036E-06 0.16986730E-06 0.32949890E-08 0.36322270E-08 0.32953617E-08 0.36421226E-08
 0.47642256E+01 0.10587168E+03 0.12534735E-05 0.13569917E-05 0.12698745E-05 0.13718429E-05 0.11736346E+01 0.11736085E+01 0.11737645E+01 0.11737922E+01 0.16860656E-06 0.16861224E-06 0.17049158E-06 0.16986815E-06 0.32976504E-08 0.36354946E-08 0.32981843E-08 0.36455633E-08
 0.47649456E+01 0.10588768E+03 0.12531893E-05 0.13568864E-05 0.12695895E-05 0.13717425E-05 0.11736349E+01 0.11736088E+01 0.11737644E+01 0.11737921E+01 0.16860827E-06 0.16861300E-06 0.17049305E-06 0.16986865E-06 0.33002914E-08 0.36387383E-08 0.33009872E-08 0.36489794E-08
 0.47656656E+01 0.10590368E+03 0.12528990E-05 0.13567789E-05 0.12693061E-05 0.13716449E-05 0.11736352E+01 0.11736091E+01 0.11737643E+01 0.11737920E+01 0.16860970E-06 0.16861356E-06 0.17049457E-06 0.16986916E-06 0.33029119E-08 0.36419572E-08 0.33037689E-08 0.36523688E-08
 0.47663856E+01 0.10591968E+03 0.12526116E-05 0.13566725E-05 0.12690215E-05 0.13715448E-05 0.11736355E+01 0.11736095E+01 0.11737641E+01 0.11737917E+01 0.16861141E-06 0.16861435E-06 0.17049618E-06 0.16986965E-06 0.33055119E-08 0.36451518E-08 0.33065298E-08 0.36557328E-08
 0.47671056E+01 0.10593568E+03 0.12523224E-05 0.13565634E-05 0.12687373E-05 0.13714438E-05 0.11736359E+01 0.11736099E+01 0.11737638E+01 0.11737915E+01 0.16861313E-06 0.16861488E-06 0.17049798E-06 0.16987017E-06 0.33080916E-08 0.36483209E-08 0.33092701E-08 0.36590714E-08
 0.47678256E+01 0.10595168E+03 0.12520346E-05 0.13564552E-05 0.12684514E-05 0.13713395E-05 0.11736364E+01 0.11736103E+01 0.11737635E+01 0.11737911E+01 0.16861506E-06 0.16861574E-06 0.17049982E-06 0.16987044E-06 0.33106508E-08 0.36514658E-08 0.33119897E-08 0.36623843E-08
 0.47685456E+01 0.10596768E+03 0.12517461E-05 0.13563408E-05 0.12681658E-05 0.13712384E-05 0.11736368E+01 0.11736107E+01 0.11737631E+01 0.11737907E+01 0.16861703E-06 0.16861618E-06 0.17050160E-06 0.16987108E-06 0.33131891E-08 0.36545861E-08 0.33146870E-08 0.36656722E-08
 0.47692656E+01 0.10598368E+03 0.12514542E-05 0.13562322E-05 0.12678775E-05 0.13711320E-05 0.11736372E+01 0.11736111E+01 0.11737627E+01 0.11737903E+01 0.16861871E-06 0.16861718E-06 0.17050321E-06 0.16987150E-06 0.33157051E-08 0.36576822E-08 0.33173613E-08 0.36689358E-08
 0.47699856E+01 0.10599968E+03 0.12511632E-05 0.13561174E-05 0.12675901E-05 0.13710259E-05 0.11736376E+01 0.11736115E+01 0.11737623E+01 0.11737899E+01 0.16862030E-06 0.16861783E-06 0.17050478E-06 0.16987193E-06 0.33181973E-08 0.36607541E-08 0.33200113E-08 0.36721743E-08
 0.47707056E+01 0.10601568E+03 0.12508715E-05 0.13559989E-05 0.12673016E-05 0.13709164E-05 0.11736380E+01 0.11736119E+01 0.11737619E+01 0.11737895E+01 0.16862189E-06 0.16861801E-06 0.17050629E-06 0.16987223E-06 0.33206657E-08 0.36637994E-08 0.33226373E-08 0.36753881E-08
 0.47714256E+01 0.10603168E+03 0.12505790E-05 0.13558847E-05 0.12670125E-05 0.13708070E-05 0.11736384E+01 0.11736122E+01 0.11737614E+01 0.11737890E+01 0.16862349E-06 0.16861856E-06 0.17050783E-06 0.16987238E-06 0.33231109E-08 0.36668185E-08 0.33252394E-08 0.36785756E-08
 0.47721456E+01 0.10604768E+03 0.12502859E-05 0.13557666E-05 0.12667206E-05 0.13706942E-05 0.11736387E+01 0.11736125E+01 0.11737610E+01 0.11737886E+01 0.16862497E-06 0.16861899E-06 0.17050904E-06 0.16987237E-06 0.33255321E-08 0.36698122E-08 0.33278167E-08 0.36817374E-08
 0.47728656E+01 0.10606368E+03 0.12499907E-05 0.13556477E-05 0.12664327E-05 0.13705826E-05 0.11736390E+01 0.11736128E+01 0.11737606E+01 0.11737882E+01 0.16862631E-06 0.16861946E-06 0.17051073E-06 0.16987241E-06 0.33279290E-08 0.36727811E-08 0.33303708E-08 0.36848730E-08
 0.47735856E+01 0.10607968E+03 0.12496962E-05 0.13555259E-05 0.12661365E-05 0.13704732E-05 0.11736392E+01 0.11736130E+01 0.11737602E+01 0.11737878E+01 0.16862784E-06 0.16861972E-06 0.17051178E-06 0.16987305E-06 0.33303032E-08 0.36757245E-08 0.33329011E-08 0.36879856E-08
