Time,latitude_deg,longitude_deg
s,,
214.2,35.0139786111111,139.001328333333
214.4,35.0139569444445,139.001282777778
214.6,35.013935,139.001237222222
214.8,35.0139133333333,139.001191666667
215,35.0138938888889,139.001146388889
215.2,35.0138775,139.001102222222
215.4,35.0138613888889,139.001058055556
215.6,35.0138452777778,139.001013888889
215.8,35.0138288888889,139.000969722222
216,35.0138075,139.000926388889
216.2,35.0137788888889,139.000884444444
216.4,35.01375,139.0008425
216.6,35.0137211111111,139.000800555556
216.8,35.0136925,139.000758333333
217,35.0136669444445,139.000716944444
217.2,35.0136463888889,139.000676111111
217.4,35.0136258333333,139.000635277778
217.6,35.0136052777778,139.000594444444
217.8,35.0135844444445,139.000553611111
218,35.0135611111111,139.0005125
218.2,35.0135341666667,139.000470555556
218.4,35.0135069444445,139.000428333333
218.6,35.0134797222222,139.000386388889
218.8,35.0134525,139.000344444444
219,35.0134275,139.000303611111
219.2,35.0134052777778,139.000264722222
219.4,35.0133833333333,139.000225555556
219.6,35.0133613888889,139.000186666667
219.8,35.0133394444445,139.000147777778
220,35.0133180555556,139.000109166667
220.2,35.0132980555556,139.000071111111
220.4,35.0132777777778,139.000033055556
220.6,35.0132575,139.016661666667
220.8,35.0132372222222,139.016623888889
221,35.0132166666667,139.016584166667
221.2,35.013195,139.016542222222
221.4,35.0131733333333,139.0165
221.6,35.0131516666667,139.016458055556
221.8,35.0131302777778,139.016416111111
222,35.0131075,139.016374166667
222.2,35.0130830555556,139.016332222222
222.4,35.0130586111111,139.016290055556
222.6,35.0130341666667,139.016248055556
222.8,35.0130097222222,139.016206111111
223,35.0129861111111,139.016162222222
223.2,35.0129633333333,139.016115833333
223.4,35.0129405555556,139.016069444444
223.6,35.0129177777778,139.016023055556
223.8,35.012895,139.015976666667
224,35.0128725,139.015931388889
224.2,35.0128505555556,139.015887777778
224.4,35.0128288888889,139.015844166667
224.6,35.0128069444444,139.015800555556
224.8,35.0127852777778,139.015756944444
225,35.0127647222222,139.0157125
225.2,35.0127461111111,139.015666388889
225.4,35.0127275,139.015620555556
225.6,35.0127088888889,139.015574444444
225.8,35.0126902777778,139.015528333333
226,35.0126672222222,139.015482777778
226.2,35.0126377777778,139.015437777778
226.4,35.0126081388889,139.015392777778
226.6,35.0125783333333,139.015347777778
226.8,35.0125488888889,139.015302777778
227,35.0125227777778,139.015255833333
227.2,35.0125011111111,139.015206111111
227.4,35.0124797222222,139.015156388889
